timp(ms),P(KW),,,
206224,0.433346,01/07/2024,11:33:10,AM
206235,0.433346,01/07/2024,11:33:10,AM
206247,0.4004127,01/07/2024,11:33:10,AM
206261,0.4004127,01/07/2024,11:33:10,AM
206271,0.4004127,01/07/2024,11:33:10,AM
206282,0.4004127,01/07/2024,11:33:10,AM
206293,0.4004127,01/07/2024,11:33:10,AM
206305,0.4004127,01/07/2024,11:33:10,AM
206315,0.4004127,01/07/2024,11:33:10,AM
206326,0.4004127,01/07/2024,11:33:10,AM
206341,0.4004127,01/07/2024,11:33:10,AM
206351,0.4004127,01/07/2024,11:33:10,AM
206362,0.4004127,01/07/2024,11:33:10,AM
206374,0.4004127,01/07/2024,11:33:10,AM
206384,0.4004127,01/07/2024,11:33:10,AM
206395,0.4004127,01/07/2024,11:33:10,AM
206406,0.4004127,01/07/2024,11:33:10,AM
206421,0.4004127,01/07/2024,11:33:10,AM
206431,0.4004127,01/07/2024,11:33:10,AM
206442,0.4004127,01/07/2024,11:33:10,AM
206453,0.4004127,01/07/2024,11:33:10,AM
206464,0.4004127,01/07/2024,11:33:10,AM
206475,0.4004127,01/07/2024,11:33:10,AM
206486,0.4004127,01/07/2024,11:33:10,AM
206501,0.4004127,01/07/2024,11:33:10,AM
206511,0.4004127,01/07/2024,11:33:10,AM
206522,0.4004127,01/07/2024,11:33:10,AM
206533,0.4004127,01/07/2024,11:33:10,AM
206544,0.4004127,01/07/2024,11:33:10,AM
206555,0.4004127,01/07/2024,11:33:10,AM
206567,0.4004127,01/07/2024,11:33:10,AM
206581,0.4004127,01/07/2024,11:33:10,AM
206591,0.4004127,01/07/2024,11:33:10,AM
206603,0.4004127,01/07/2024,11:33:10,AM
206655,0.4004127,01/07/2024,11:33:10,AM
206665,0.4004127,01/07/2024,11:33:10,AM
206680,0.4004127,01/07/2024,11:33:10,AM
206690,0.4004127,01/07/2024,11:33:11,AM
206701,0.4004127,01/07/2024,11:33:11,AM
206712,0.4004127,01/07/2024,11:33:11,AM
206723,0.4004127,01/07/2024,11:33:11,AM
206734,0.4004127,01/07/2024,11:33:11,AM
206745,0.4004127,01/07/2024,11:33:11,AM
206760,0.4004127,01/07/2024,11:33:11,AM
206770,0.4004127,01/07/2024,11:33:11,AM
206781,0.4004127,01/07/2024,11:33:11,AM
206792,0.4004127,01/07/2024,11:33:11,AM
206803,0.4004127,01/07/2024,11:33:11,AM
206814,0.4004127,01/07/2024,11:33:11,AM
206826,0.4004127,01/07/2024,11:33:11,AM
206840,0.4004127,01/07/2024,11:33:11,AM
206850,0.4004127,01/07/2024,11:33:11,AM
206861,0.4004127,01/07/2024,11:33:11,AM
206872,0.4004127,01/07/2024,11:33:11,AM
206883,0.4004127,01/07/2024,11:33:11,AM
206894,0.4004127,01/07/2024,11:33:11,AM
206905,0.4004127,01/07/2024,11:33:11,AM
206920,0.4004127,01/07/2024,11:33:11,AM
206930,0.4004127,01/07/2024,11:33:11,AM
206941,0.4004127,01/07/2024,11:33:11,AM
206953,0.4004127,01/07/2024,11:33:11,AM
206963,0.4004127,01/07/2024,11:33:11,AM
206974,0.4004127,01/07/2024,11:33:11,AM
206985,0.4004127,01/07/2024,11:33:11,AM
206996,0.4004127,01/07/2024,11:33:11,AM
207010,0.4004127,01/07/2024,11:33:11,AM
207021,0.4004127,01/07/2024,11:33:11,AM
207032,0.4004127,01/07/2024,11:33:11,AM
207043,0.4004127,01/07/2024,11:33:11,AM
207054,0.4004127,01/07/2024,11:33:11,AM
207065,0.4004127,01/07/2024,11:33:11,AM
207076,0.4004127,01/07/2024,11:33:11,AM
207087,0.4004127,01/07/2024,11:33:11,AM
207101,0.4004127,01/07/2024,11:33:11,AM
207112,0.4004127,01/07/2024,11:33:11,AM
207123,0.4004127,01/07/2024,11:33:11,AM
207134,0.4004127,01/07/2024,11:33:11,AM
207145,0.4004127,01/07/2024,11:33:11,AM
207157,0.4004127,01/07/2024,11:33:11,AM
207167,0.4004127,01/07/2024,11:33:11,AM
207181,0.4004127,01/07/2024,11:33:11,AM
207192,0.4004127,01/07/2024,11:33:11,AM
207203,0.4004127,01/07/2024,11:33:11,AM
207214,0.4004127,01/07/2024,11:33:11,AM
207226,0.4004127,01/07/2024,11:33:11,AM
207237,0.4004127,01/07/2024,11:33:11,AM
207247,0.4656782,01/07/2024,11:33:11,AM
207261,0.4656782,01/07/2024,11:33:11,AM
207272,0.4656782,01/07/2024,11:33:11,AM
207283,0.4656782,01/07/2024,11:33:11,AM
207294,0.4656782,01/07/2024,11:33:11,AM
207306,0.4656782,01/07/2024,11:33:11,AM
207316,0.4656782,01/07/2024,11:33:11,AM
207327,0.4656782,01/07/2024,11:33:11,AM
207341,0.4656782,01/07/2024,11:33:11,AM
207352,0.4656782,01/07/2024,11:33:11,AM
207363,0.4656782,01/07/2024,11:33:11,AM
207374,0.4656782,01/07/2024,11:33:11,AM
207385,0.4656782,01/07/2024,11:33:11,AM
207396,0.4656782,01/07/2024,11:33:11,AM
207407,0.4656782,01/07/2024,11:33:11,AM
207421,0.4656782,01/07/2024,11:33:11,AM
207432,0.4656782,01/07/2024,11:33:11,AM
207443,0.4656782,01/07/2024,11:33:11,AM
207454,0.4656782,01/07/2024,11:33:11,AM
207465,0.4656782,01/07/2024,11:33:11,AM
207477,0.4656782,01/07/2024,11:33:11,AM
207487,0.4656782,01/07/2024,11:33:11,AM
207501,0.4656782,01/07/2024,11:33:11,AM
207512,0.4656782,01/07/2024,11:33:11,AM
207523,0.4656782,01/07/2024,11:33:11,AM
207534,0.4656782,01/07/2024,11:33:11,AM
207545,0.4656782,01/07/2024,11:33:11,AM
207556,0.4656782,01/07/2024,11:33:11,AM
207568,0.4656782,01/07/2024,11:33:11,AM
207581,0.4656782,01/07/2024,11:33:11,AM
207592,0.4656782,01/07/2024,11:33:11,AM
207603,0.4656782,01/07/2024,11:33:11,AM
207614,0.4656782,01/07/2024,11:33:11,AM
207625,0.4656782,01/07/2024,11:33:11,AM
207636,0.4656782,01/07/2024,11:33:11,AM
207647,0.4656782,01/07/2024,11:33:11,AM
207706,0.4656782,01/07/2024,11:33:12,AM
207716,0.4656782,01/07/2024,11:33:12,AM
207727,0.4656782,01/07/2024,11:33:12,AM
207741,0.4656782,01/07/2024,11:33:12,AM
207752,0.4656782,01/07/2024,11:33:12,AM
207763,0.4656782,01/07/2024,11:33:12,AM
207774,0.4656782,01/07/2024,11:33:12,AM
207785,0.4656782,01/07/2024,11:33:12,AM
207796,0.4656782,01/07/2024,11:33:12,AM
207807,0.4656782,01/07/2024,11:33:12,AM
207821,0.4656782,01/07/2024,11:33:12,AM
207832,0.4656782,01/07/2024,11:33:12,AM
207843,0.4656782,01/07/2024,11:33:12,AM
207854,0.4656782,01/07/2024,11:33:12,AM
207865,0.4656782,01/07/2024,11:33:12,AM
207876,0.4656782,01/07/2024,11:33:12,AM
207887,0.4656782,01/07/2024,11:33:12,AM
207901,0.4656782,01/07/2024,11:33:12,AM
207912,0.4656782,01/07/2024,11:33:12,AM
207923,0.4656782,01/07/2024,11:33:12,AM
207934,0.4656782,01/07/2024,11:33:12,AM
207945,0.4656782,01/07/2024,11:33:12,AM
207956,0.4656782,01/07/2024,11:33:12,AM
207967,0.4656782,01/07/2024,11:33:12,AM
207981,0.4656782,01/07/2024,11:33:12,AM
207992,0.4656782,01/07/2024,11:33:12,AM
208003,0.4656782,01/07/2024,11:33:12,AM
208014,0.4656782,01/07/2024,11:33:12,AM
208025,0.4656782,01/07/2024,11:33:12,AM
208036,0.4656782,01/07/2024,11:33:12,AM
208047,0.4656782,01/07/2024,11:33:12,AM
208062,0.4656782,01/07/2024,11:33:12,AM
208072,0.4656782,01/07/2024,11:33:12,AM
208083,0.4656782,01/07/2024,11:33:12,AM
208094,0.4656782,01/07/2024,11:33:12,AM
208105,0.4656782,01/07/2024,11:33:12,AM
208117,0.4656782,01/07/2024,11:33:12,AM
208127,0.4656782,01/07/2024,11:33:12,AM
208142,0.4656782,01/07/2024,11:33:12,AM
208152,0.4656782,01/07/2024,11:33:12,AM
208163,0.4656782,01/07/2024,11:33:12,AM
208174,0.4656782,01/07/2024,11:33:12,AM
208185,0.4656782,01/07/2024,11:33:12,AM
208197,0.4656782,01/07/2024,11:33:12,AM
208207,0.4656782,01/07/2024,11:33:12,AM
208222,0.4656782,01/07/2024,11:33:12,AM
208232,0.4656782,01/07/2024,11:33:12,AM
208245,0.415406,01/07/2024,11:33:12,AM
208255,0.415406,01/07/2024,11:33:12,AM
208266,0.415406,01/07/2024,11:33:12,AM
208281,0.415406,01/07/2024,11:33:12,AM
208291,0.415406,01/07/2024,11:33:12,AM
208302,0.415406,01/07/2024,11:33:12,AM
208313,0.415406,01/07/2024,11:33:12,AM
208324,0.415406,01/07/2024,11:33:12,AM
208336,0.415406,01/07/2024,11:33:12,AM
208346,0.415406,01/07/2024,11:33:12,AM
208361,0.415406,01/07/2024,11:33:12,AM
208371,0.415406,01/07/2024,11:33:12,AM
208382,0.415406,01/07/2024,11:33:12,AM
208393,0.415406,01/07/2024,11:33:12,AM
208404,0.415406,01/07/2024,11:33:12,AM
208415,0.415406,01/07/2024,11:33:12,AM
208426,0.415406,01/07/2024,11:33:12,AM
208441,0.415406,01/07/2024,11:33:12,AM
208451,0.415406,01/07/2024,11:33:12,AM
208462,0.415406,01/07/2024,11:33:12,AM
208473,0.415406,01/07/2024,11:33:12,AM
208484,0.415406,01/07/2024,11:33:12,AM
208495,0.415406,01/07/2024,11:33:12,AM
208506,0.415406,01/07/2024,11:33:12,AM
208521,0.415406,01/07/2024,11:33:12,AM
208531,0.415406,01/07/2024,11:33:12,AM
208542,0.415406,01/07/2024,11:33:12,AM
208554,0.415406,01/07/2024,11:33:12,AM
208564,0.415406,01/07/2024,11:33:12,AM
208575,0.415406,01/07/2024,11:33:12,AM
208586,0.415406,01/07/2024,11:33:12,AM
208601,0.415406,01/07/2024,11:33:12,AM
208612,0.415406,01/07/2024,11:33:12,AM
208622,0.415406,01/07/2024,11:33:12,AM
208633,0.415406,01/07/2024,11:33:12,AM
208644,0.415406,01/07/2024,11:33:12,AM
208655,0.415406,01/07/2024,11:33:12,AM
208667,0.415406,01/07/2024,11:33:12,AM
208681,0.415406,01/07/2024,11:33:12,AM
208691,0.415406,01/07/2024,11:33:13,AM
208702,0.415406,01/07/2024,11:33:13,AM
208753,0.415406,01/07/2024,11:33:13,AM
208763,0.415406,01/07/2024,11:33:13,AM
208774,0.415406,01/07/2024,11:33:13,AM
208785,0.415406,01/07/2024,11:33:13,AM
208796,0.415406,01/07/2024,11:33:13,AM
208807,0.415406,01/07/2024,11:33:13,AM
208822,0.415406,01/07/2024,11:33:13,AM
208832,0.415406,01/07/2024,11:33:13,AM
208843,0.415406,01/07/2024,11:33:13,AM
208854,0.415406,01/07/2024,11:33:13,AM
208865,0.415406,01/07/2024,11:33:13,AM
208876,0.415406,01/07/2024,11:33:13,AM
208887,0.415406,01/07/2024,11:33:13,AM
208902,0.415406,01/07/2024,11:33:13,AM
208912,0.415406,01/07/2024,11:33:13,AM
208923,0.415406,01/07/2024,11:33:13,AM
208934,0.415406,01/07/2024,11:33:13,AM
208945,0.415406,01/07/2024,11:33:13,AM
208957,0.415406,01/07/2024,11:33:13,AM
208967,0.415406,01/07/2024,11:33:13,AM
208982,0.415406,01/07/2024,11:33:13,AM
208992,0.415406,01/07/2024,11:33:13,AM
209003,0.415406,01/07/2024,11:33:13,AM
209014,0.415406,01/07/2024,11:33:13,AM
209025,0.415406,01/07/2024,11:33:13,AM
209036,0.415406,01/07/2024,11:33:13,AM
209047,0.415406,01/07/2024,11:33:13,AM
209062,0.415406,01/07/2024,11:33:13,AM
209072,0.415406,01/07/2024,11:33:13,AM
209083,0.415406,01/07/2024,11:33:13,AM
209094,0.415406,01/07/2024,11:33:13,AM
209105,0.415406,01/07/2024,11:33:13,AM
209116,0.415406,01/07/2024,11:33:13,AM
209127,0.415406,01/07/2024,11:33:13,AM
209142,0.415406,01/07/2024,11:33:13,AM
209152,0.415406,01/07/2024,11:33:13,AM
209163,0.415406,01/07/2024,11:33:13,AM
209174,0.415406,01/07/2024,11:33:13,AM
209185,0.415406,01/07/2024,11:33:13,AM
209196,0.415406,01/07/2024,11:33:13,AM
209207,0.415406,01/07/2024,11:33:13,AM
209222,0.415406,01/07/2024,11:33:13,AM
209232,0.415406,01/07/2024,11:33:13,AM
209245,0.3680129,01/07/2024,11:33:13,AM
209255,0.3680129,01/07/2024,11:33:13,AM
209266,0.3680129,01/07/2024,11:33:13,AM
209281,0.3680129,01/07/2024,11:33:13,AM
209291,0.3680129,01/07/2024,11:33:13,AM
209302,0.3680129,01/07/2024,11:33:13,AM
209313,0.3680129,01/07/2024,11:33:13,AM
209324,0.3680129,01/07/2024,11:33:13,AM
209335,0.3680129,01/07/2024,11:33:13,AM
209346,0.3680129,01/07/2024,11:33:13,AM
209361,0.3680129,01/07/2024,11:33:13,AM
209371,0.3680129,01/07/2024,11:33:13,AM
209382,0.3680129,01/07/2024,11:33:13,AM
209393,0.3680129,01/07/2024,11:33:13,AM
209404,0.3680129,01/07/2024,11:33:13,AM
209415,0.3680129,01/07/2024,11:33:13,AM
209426,0.3680129,01/07/2024,11:33:13,AM
209441,0.3680129,01/07/2024,11:33:13,AM
209451,0.3680129,01/07/2024,11:33:13,AM
209462,0.3680129,01/07/2024,11:33:13,AM
209473,0.3680129,01/07/2024,11:33:13,AM
209484,0.3680129,01/07/2024,11:33:13,AM
209495,0.3680129,01/07/2024,11:33:13,AM
209507,0.3680129,01/07/2024,11:33:13,AM
209521,0.3680129,01/07/2024,11:33:13,AM
209531,0.3680129,01/07/2024,11:33:13,AM
209542,0.3680129,01/07/2024,11:33:13,AM
209553,0.3680129,01/07/2024,11:33:13,AM
209564,0.3680129,01/07/2024,11:33:13,AM
209575,0.3680129,01/07/2024,11:33:13,AM
209586,0.3680129,01/07/2024,11:33:13,AM
209601,0.3680129,01/07/2024,11:33:13,AM
209611,0.3680129,01/07/2024,11:33:13,AM
209622,0.3680129,01/07/2024,11:33:13,AM
209633,0.3680129,01/07/2024,11:33:13,AM
209644,0.3680129,01/07/2024,11:33:13,AM
209655,0.3680129,01/07/2024,11:33:13,AM
209666,0.3680129,01/07/2024,11:33:13,AM
209681,0.3680129,01/07/2024,11:33:13,AM
209691,0.3680129,01/07/2024,11:33:14,AM
209703,0.3680129,01/07/2024,11:33:14,AM
209713,0.3680129,01/07/2024,11:33:14,AM
209724,0.3680129,01/07/2024,11:33:14,AM
209735,0.3680129,01/07/2024,11:33:14,AM
209746,0.3680129,01/07/2024,11:33:14,AM
209803,0.3680129,01/07/2024,11:33:14,AM
209814,0.3680129,01/07/2024,11:33:14,AM
209825,0.3680129,01/07/2024,11:33:14,AM
209836,0.3680129,01/07/2024,11:33:14,AM
209847,0.3680129,01/07/2024,11:33:14,AM
209862,0.3680129,01/07/2024,11:33:14,AM
209872,0.3680129,01/07/2024,11:33:14,AM
209883,0.3680129,01/07/2024,11:33:14,AM
209894,0.3680129,01/07/2024,11:33:14,AM
209905,0.3680129,01/07/2024,11:33:14,AM
209916,0.3680129,01/07/2024,11:33:14,AM
209927,0.3680129,01/07/2024,11:33:14,AM
209942,0.3680129,01/07/2024,11:33:14,AM
209952,0.3680129,01/07/2024,11:33:14,AM
209963,0.3680129,01/07/2024,11:33:14,AM
209974,0.3680129,01/07/2024,11:33:14,AM
209985,0.3680129,01/07/2024,11:33:14,AM
209996,0.3680129,01/07/2024,11:33:14,AM
210007,0.3680129,01/07/2024,11:33:14,AM
210022,0.3680129,01/07/2024,11:33:14,AM
210033,0.3680129,01/07/2024,11:33:14,AM
210043,0.3680129,01/07/2024,11:33:14,AM
210054,0.3680129,01/07/2024,11:33:14,AM
210065,0.3680129,01/07/2024,11:33:14,AM
210076,0.3680129,01/07/2024,11:33:14,AM
210087,0.3680129,01/07/2024,11:33:14,AM
210102,0.3680129,01/07/2024,11:33:14,AM
210114,0.3680129,01/07/2024,11:33:14,AM
210124,0.3680129,01/07/2024,11:33:14,AM
210135,0.3680129,01/07/2024,11:33:14,AM
210146,0.3680129,01/07/2024,11:33:14,AM
210157,0.3680129,01/07/2024,11:33:14,AM
210168,0.3680129,01/07/2024,11:33:14,AM
210182,0.3680129,01/07/2024,11:33:14,AM
210193,0.3680129,01/07/2024,11:33:14,AM
210204,0.3680129,01/07/2024,11:33:14,AM
210215,0.3680129,01/07/2024,11:33:14,AM
210227,0.3680129,01/07/2024,11:33:14,AM
210237,0.3680129,01/07/2024,11:33:14,AM
210248,0.3758891,01/07/2024,11:33:14,AM
210263,0.3758891,01/07/2024,11:33:14,AM
210273,0.3758891,01/07/2024,11:33:14,AM
210285,0.3758891,01/07/2024,11:33:14,AM
210295,0.3758891,01/07/2024,11:33:14,AM
210306,0.3758891,01/07/2024,11:33:14,AM
210317,0.3758891,01/07/2024,11:33:14,AM
210328,0.3758891,01/07/2024,11:33:14,AM
210342,0.3758891,01/07/2024,11:33:14,AM
210353,0.3758891,01/07/2024,11:33:14,AM
210364,0.3758891,01/07/2024,11:33:14,AM
210375,0.3758891,01/07/2024,11:33:14,AM
210386,0.3758891,01/07/2024,11:33:14,AM
210397,0.3758891,01/07/2024,11:33:14,AM
210408,0.3758891,01/07/2024,11:33:14,AM
210422,0.3758891,01/07/2024,11:33:14,AM
210433,0.3758891,01/07/2024,11:33:14,AM
210444,0.3758891,01/07/2024,11:33:14,AM
210455,0.3758891,01/07/2024,11:33:14,AM
210467,0.3758891,01/07/2024,11:33:14,AM
210477,0.3758891,01/07/2024,11:33:14,AM
210488,0.3758891,01/07/2024,11:33:14,AM
210502,0.3758891,01/07/2024,11:33:14,AM
210513,0.3758891,01/07/2024,11:33:14,AM
210524,0.3758891,01/07/2024,11:33:14,AM
210535,0.3758891,01/07/2024,11:33:14,AM
210547,0.3758891,01/07/2024,11:33:14,AM
210557,0.3758891,01/07/2024,11:33:14,AM
210568,0.3758891,01/07/2024,11:33:14,AM
210583,0.3758891,01/07/2024,11:33:14,AM
210593,0.3758891,01/07/2024,11:33:14,AM
210604,0.3758891,01/07/2024,11:33:14,AM
210615,0.3758891,01/07/2024,11:33:14,AM
210627,0.3758891,01/07/2024,11:33:14,AM
210637,0.3758891,01/07/2024,11:33:14,AM
210648,0.3758891,01/07/2024,11:33:14,AM
210663,0.3758891,01/07/2024,11:33:14,AM
210673,0.3758891,01/07/2024,11:33:14,AM
210684,0.3758891,01/07/2024,11:33:15,AM
210695,0.3758891,01/07/2024,11:33:15,AM
210706,0.3758891,01/07/2024,11:33:15,AM
210717,0.3758891,01/07/2024,11:33:15,AM
210728,0.3758891,01/07/2024,11:33:15,AM
210742,0.3758891,01/07/2024,11:33:15,AM
210753,0.3758891,01/07/2024,11:33:15,AM
210765,0.3758891,01/07/2024,11:33:15,AM
210775,0.3758891,01/07/2024,11:33:15,AM
210787,0.3758891,01/07/2024,11:33:15,AM
210797,0.3758891,01/07/2024,11:33:15,AM
210851,0.3758891,01/07/2024,11:33:15,AM
210863,0.3758891,01/07/2024,11:33:15,AM
210874,0.3758891,01/07/2024,11:33:15,AM
210884,0.3758891,01/07/2024,11:33:15,AM
210895,0.3758891,01/07/2024,11:33:15,AM
210906,0.3758891,01/07/2024,11:33:15,AM
210917,0.3758891,01/07/2024,11:33:15,AM
210928,0.3758891,01/07/2024,11:33:15,AM
210942,0.3758891,01/07/2024,11:33:15,AM
210953,0.3758891,01/07/2024,11:33:15,AM
210964,0.3758891,01/07/2024,11:33:15,AM
210975,0.3758891,01/07/2024,11:33:15,AM
210987,0.3758891,01/07/2024,11:33:15,AM
210997,0.3758891,01/07/2024,11:33:15,AM
211009,0.3758891,01/07/2024,11:33:15,AM
211023,0.3758891,01/07/2024,11:33:15,AM
211033,0.3758891,01/07/2024,11:33:15,AM
211044,0.3758891,01/07/2024,11:33:15,AM
211055,0.3758891,01/07/2024,11:33:15,AM
211066,0.3758891,01/07/2024,11:33:15,AM
211077,0.3758891,01/07/2024,11:33:15,AM
211088,0.3758891,01/07/2024,11:33:15,AM
211103,0.3758891,01/07/2024,11:33:15,AM
211113,0.3758891,01/07/2024,11:33:15,AM
211124,0.3758891,01/07/2024,11:33:15,AM
211135,0.3758891,01/07/2024,11:33:15,AM
211146,0.3758891,01/07/2024,11:33:15,AM
211157,0.3758891,01/07/2024,11:33:15,AM
211168,0.3758891,01/07/2024,11:33:15,AM
211183,0.3758891,01/07/2024,11:33:15,AM
211193,0.3758891,01/07/2024,11:33:15,AM
211205,0.3758891,01/07/2024,11:33:15,AM
211215,0.3758891,01/07/2024,11:33:15,AM
211226,0.3758891,01/07/2024,11:33:15,AM
211237,0.3758891,01/07/2024,11:33:15,AM
211248,0.3741335,01/07/2024,11:33:15,AM
211263,0.3741335,01/07/2024,11:33:15,AM
211273,0.3741335,01/07/2024,11:33:15,AM
211285,0.3741335,01/07/2024,11:33:15,AM
211295,0.3741335,01/07/2024,11:33:15,AM
211306,0.3741335,01/07/2024,11:33:15,AM
211317,0.3741335,01/07/2024,11:33:15,AM
211328,0.3741335,01/07/2024,11:33:15,AM
211343,0.3741335,01/07/2024,11:33:15,AM
211353,0.3741335,01/07/2024,11:33:15,AM
211364,0.3741335,01/07/2024,11:33:15,AM
211375,0.3741335,01/07/2024,11:33:15,AM
211386,0.3741335,01/07/2024,11:33:15,AM
211397,0.3741335,01/07/2024,11:33:15,AM
211408,0.3741335,01/07/2024,11:33:15,AM
211423,0.3741335,01/07/2024,11:33:15,AM
211433,0.3741335,01/07/2024,11:33:15,AM
211444,0.3741335,01/07/2024,11:33:15,AM
211455,0.3741335,01/07/2024,11:33:15,AM
211466,0.3741335,01/07/2024,11:33:15,AM
211477,0.3741335,01/07/2024,11:33:15,AM
211488,0.3741335,01/07/2024,11:33:15,AM
211503,0.3741335,01/07/2024,11:33:15,AM
211513,0.3741335,01/07/2024,11:33:15,AM
211525,0.3741335,01/07/2024,11:33:15,AM
211535,0.3741335,01/07/2024,11:33:15,AM
211547,0.3741335,01/07/2024,11:33:15,AM
211557,0.3741335,01/07/2024,11:33:15,AM
211568,0.3741335,01/07/2024,11:33:15,AM
211583,0.3741335,01/07/2024,11:33:15,AM
211593,0.3741335,01/07/2024,11:33:15,AM
211604,0.3741335,01/07/2024,11:33:15,AM
211615,0.3741335,01/07/2024,11:33:15,AM
211627,0.3741335,01/07/2024,11:33:15,AM
211637,0.3741335,01/07/2024,11:33:15,AM
211648,0.3741335,01/07/2024,11:33:15,AM
211663,0.3741335,01/07/2024,11:33:15,AM
211673,0.3741335,01/07/2024,11:33:15,AM
211684,0.3741335,01/07/2024,11:33:15,AM
211695,0.3741335,01/07/2024,11:33:16,AM
211706,0.3741335,01/07/2024,11:33:16,AM
211717,0.3741335,01/07/2024,11:33:16,AM
211728,0.3741335,01/07/2024,11:33:16,AM
211743,0.3741335,01/07/2024,11:33:16,AM
211753,0.3741335,01/07/2024,11:33:16,AM
211764,0.3741335,01/07/2024,11:33:16,AM
211775,0.3741335,01/07/2024,11:33:16,AM
211786,0.3741335,01/07/2024,11:33:16,AM
211797,0.3741335,01/07/2024,11:33:16,AM
211808,0.3741335,01/07/2024,11:33:16,AM
211823,0.3741335,01/07/2024,11:33:16,AM
211833,0.3741335,01/07/2024,11:33:16,AM
211844,0.3741335,01/07/2024,11:33:16,AM
211897,0.3741335,01/07/2024,11:33:16,AM
211908,0.3741335,01/07/2024,11:33:16,AM
211918,0.3741335,01/07/2024,11:33:16,AM
211932,0.3741335,01/07/2024,11:33:16,AM
211943,0.3741335,01/07/2024,11:33:16,AM
211954,0.3741335,01/07/2024,11:33:16,AM
211965,0.3741335,01/07/2024,11:33:16,AM
211976,0.3741335,01/07/2024,11:33:16,AM
211987,0.3741335,01/07/2024,11:33:16,AM
211998,0.3741335,01/07/2024,11:33:16,AM
212009,0.3741335,01/07/2024,11:33:16,AM
212023,0.3741335,01/07/2024,11:33:16,AM
212034,0.3741335,01/07/2024,11:33:16,AM
212045,0.3741335,01/07/2024,11:33:16,AM
212057,0.3741335,01/07/2024,11:33:16,AM
212067,0.3741335,01/07/2024,11:33:16,AM
212078,0.3741335,01/07/2024,11:33:16,AM
212089,0.3741335,01/07/2024,11:33:16,AM
212104,0.3741335,01/07/2024,11:33:16,AM
212114,0.3741335,01/07/2024,11:33:16,AM
212125,0.3741335,01/07/2024,11:33:16,AM
212136,0.3741335,01/07/2024,11:33:16,AM
212147,0.3741335,01/07/2024,11:33:16,AM
212158,0.3741335,01/07/2024,11:33:16,AM
212169,0.3741335,01/07/2024,11:33:16,AM
212184,0.3741335,01/07/2024,11:33:16,AM
212194,0.3741335,01/07/2024,11:33:16,AM
212205,0.3741335,01/07/2024,11:33:16,AM
212216,0.3741335,01/07/2024,11:33:16,AM
212227,0.3741335,01/07/2024,11:33:16,AM
212238,0.3741335,01/07/2024,11:33:16,AM
212249,0.3784209,01/07/2024,11:33:16,AM
212264,0.3784209,01/07/2024,11:33:16,AM
212274,0.3784209,01/07/2024,11:33:16,AM
212285,0.3784209,01/07/2024,11:33:16,AM
212296,0.3784209,01/07/2024,11:33:16,AM
212307,0.3784209,01/07/2024,11:33:16,AM
212318,0.3784209,01/07/2024,11:33:16,AM
212329,0.3784209,01/07/2024,11:33:16,AM
212344,0.3784209,01/07/2024,11:33:16,AM
212354,0.3784209,01/07/2024,11:33:16,AM
212365,0.3784209,01/07/2024,11:33:16,AM
212376,0.3784209,01/07/2024,11:33:16,AM
212387,0.3784209,01/07/2024,11:33:16,AM
212398,0.3784209,01/07/2024,11:33:16,AM
212409,0.3784209,01/07/2024,11:33:16,AM
212424,0.3784209,01/07/2024,11:33:16,AM
212434,0.3784209,01/07/2024,11:33:16,AM
212445,0.3784209,01/07/2024,11:33:16,AM
212456,0.3784209,01/07/2024,11:33:16,AM
212467,0.3784209,01/07/2024,11:33:16,AM
212478,0.3784209,01/07/2024,11:33:16,AM
212489,0.3784209,01/07/2024,11:33:16,AM
212503,0.3784209,01/07/2024,11:33:16,AM
212514,0.3784209,01/07/2024,11:33:16,AM
212525,0.3784209,01/07/2024,11:33:16,AM
212536,0.3784209,01/07/2024,11:33:16,AM
212547,0.3784209,01/07/2024,11:33:16,AM
212558,0.3784209,01/07/2024,11:33:16,AM
212569,0.3784209,01/07/2024,11:33:16,AM
212584,0.3784209,01/07/2024,11:33:16,AM
212594,0.3784209,01/07/2024,11:33:16,AM
212605,0.3784209,01/07/2024,11:33:16,AM
212616,0.3784209,01/07/2024,11:33:16,AM
212627,0.3784209,01/07/2024,11:33:16,AM
212638,0.3784209,01/07/2024,11:33:16,AM
212649,0.3784209,01/07/2024,11:33:16,AM
212664,0.3784209,01/07/2024,11:33:16,AM
212674,0.3784209,01/07/2024,11:33:16,AM
212685,0.3784209,01/07/2024,11:33:16,AM
212696,0.3784209,01/07/2024,11:33:17,AM
212707,0.3784209,01/07/2024,11:33:17,AM
212718,0.3784209,01/07/2024,11:33:17,AM
212729,0.3784209,01/07/2024,11:33:17,AM
212743,0.3784209,01/07/2024,11:33:17,AM
212754,0.3784209,01/07/2024,11:33:17,AM
212765,0.3784209,01/07/2024,11:33:17,AM
212776,0.3784209,01/07/2024,11:33:17,AM
212787,0.3784209,01/07/2024,11:33:17,AM
212798,0.3784209,01/07/2024,11:33:17,AM
212809,0.3784209,01/07/2024,11:33:17,AM
212824,0.3784209,01/07/2024,11:33:17,AM
212834,0.3784209,01/07/2024,11:33:17,AM
212845,0.3784209,01/07/2024,11:33:17,AM
212856,0.3784209,01/07/2024,11:33:17,AM
212867,0.3784209,01/07/2024,11:33:17,AM
212878,0.3784209,01/07/2024,11:33:17,AM
212889,0.3784209,01/07/2024,11:33:17,AM
