timp(ms),,sch operatii,task1,repetare,speed,J1,J2,J3,J4,J5,J6,X,Y,Z,,,,,,
190842,op_change,1,to_T_appro_depunere,15,200.0065,29.87839,43.85598,-13.13141,-0.0004545681,59.28372,29.82763,560.2451,312.1089,352.6227,01/07/2024,11:23:22,,01/07/2024,11:32:55,
190969,op_change,1,to_T_appro_depunere,15,200.0053,27.98565,42.2196,-10.2783,-0.0007247237,58.05492,27.93053,560.2811,287.8401,352.5507,01/07/2024,11:23:22,,01/07/2024,11:32:55,
191090,op_change,1,to_T_appro_depunere,15,200.0054,25.88278,40.6284,-7.510423,-0.0009048274,56.874,25.82916,560.2601,262.0508,352.5246,01/07/2024,11:23:22,,01/07/2024,11:32:55,
191210,op_change,1,to_T_appro_depunere,15,200.0044,23.84173,39.27905,-5.163034,0.001616625,55.88899,23.78969,560.2411,237.9231,352.6267,01/07/2024,11:23:22,,01/07/2024,11:32:55,
191328,op_change,1,to_T_appro_depunere,15,200.0037,21.73555,38.04443,-3.046529,-0.001174983,55.00483,21.68873,560.239,213.7388,352.6042,01/07/2024,11:23:22,,01/07/2024,11:32:55,
191449,op_change,1,to_T_appro_depunere,15,200.0041,19.64347,36.96564,-1.213529,0.0008962099,54.24541,19.59747,560.2292,190.37,352.555,01/07/2024,11:23:22,,01/07/2024,11:32:55,
191572,op_change,1,to_T_appro_depunere,15,200.0035,17.42297,35.97666,0.4646575,-4.31E-06,53.55775,17.37544,560.2524,166.1394,352.5948,01/07/2024,11:23:22,,01/07/2024,11:32:55,
191691,op_change,1,to_T_appro_depunere,15,200.0031,15.14503,35.1143,1.922867,0.000175795,52.96472,15.09206,560.2603,141.9179,352.6306,01/07/2024,11:23:22,,01/07/2024,11:32:56,
191826,op_change,1,to_T_appro_depunere,15,200.0045,12.81558,34.37199,3.168297,0.000175795,52.46262,12.76304,560.2402,117.7558,352.6099,01/07/2024,11:23:23,,01/07/2024,11:32:56,
191945,op_change,1,to_T_appro_depunere,15,200.0001,10.20168,33.69966,4.286451,0.0004459506,52.01633,10.14984,560.2377,91.16344,352.6174,01/07/2024,11:23:23,,01/07/2024,11:32:56,
192068,op_change,1,to_T_appro_depunere,15,200.0001,7.788262,33.22581,5.077366,0.000175795,51.69873,7.741086,560.2428,66.96717,352.6388,01/07/2024,11:23:23,,01/07/2024,11:32:56,
192187,op_change,1,to_T_appro_depunere,15,200.0001,5.347703,32.8767,5.650813,0.0004459506,51.47698,5.296451,560.25,42.74543,352.6368,01/07/2024,11:23:23,,01/07/2024,11:32:56,
192307,op_change,1,to_T_appro_depunere,15,200.0001,2.885891,32.65854,6.011153,0.001346469,51.33067,2.838674,560.236,18.5579,352.6421,01/07/2024,11:23:23,,01/07/2024,11:32:56,
192423,op_change,1,to_T_appro_depunere,15,200.0019,0.5798525,32.57142,6.154078,0.000175795,51.27753,0.5296482,560.2584,-3.989756,352.6813,01/07/2024,11:23:23,,01/07/2024,11:32:56,
192541,op_change,1,to_T_appro_depunere,15,200.0019,-1.893166,32.60225,6.093167,-0.0002744643,51.30326,-1.945464,560.2429,-28.18647,352.6872,01/07/2024,11:23:23,,01/07/2024,11:32:56,
192663,op_change,1,to_T_appro_depunere,15,200.002,-4.360502,32.77054,5.822148,0.001346469,51.40693,-4.401853,560.2443,-52.35195,352.6761,01/07/2024,11:23:23,,01/07/2024,11:32:56,
192783,op_change,1,to_T_appro_depunere,15,200.0022,-6.810477,33.06441,5.332625,0.001346469,51.60591,-6.859027,560.2371,-76.57748,352.6803,01/07/2024,11:23:24,,01/07/2024,11:32:57,
192904,op_change,1,to_T_appro_depunere,15,200.0027,-9.232991,33.48738,4.630159,-0.0007247237,51.88782,-9.282657,560.2261,-100.7872,352.6785,01/07/2024,11:23:24,,01/07/2024,11:32:57,
193026,op_change,1,to_T_appro_depunere,15,200.0019,-11.62694,34.03783,3.710878,-0.0009048274,52.25735,-11.67534,560.2275,-124.9818,352.6835,01/07/2024,11:23:24,,01/07/2024,11:32:57,
193149,op_change,1,to_T_appro_depunere,15,200.0021,-13.97869,34.715,2.573529,0.0008962099,52.71395,-14.02572,560.2429,-149.1426,352.7066,01/07/2024,11:23:24,,01/07/2024,11:32:57,
193267,op_change,1,to_T_appro_depunere,15,200.0024,-16.28368,35.51896,1.221545,-0.0004545681,53.2649,-16.33236,560.2383,-173.324,352.693,01/07/2024,11:23:24,,01/07/2024,11:32:57,
193390,op_change,1,to_T_appro_depunere,15,200.0029,-18.53632,36.44303,-0.346707,-0.0009048274,53.90633,-18.58488,560.2288,-197.5457,352.7158,01/07/2024,11:23:24,,01/07/2024,11:32:57,
193501,op_change,1,to_T_appro_depunere,15,200.0044,-20.58884,37.42086,-2.007553,0.0008962099,54.59403,-20.63454,560.2276,-220.121,352.7155,01/07/2024,11:23:24,,01/07/2024,11:32:57,
193634,op_change,1,to_T_appro_depunere,15,200.0053,-22.72511,38.5864,-4.004854,-0.001625242,55.4266,-22.77364,560.2227,-244.3118,352.7202,01/07/2024,11:23:24,,01/07/2024,11:32:57,
193767,op_change,1,to_T_appro_depunere,15,200.0068,-25.20308,40.14698,-6.699332,-0.0009048274,56.56039,-25.25341,560.2328,-273.33,352.7443,01/07/2024,11:23:25,,01/07/2024,11:32:58,
193884,op_change,1,to_T_appro_depunere,15,200.0053,-27.12976,41.53853,-9.119083,-4.31E-06,57.5885,-27.17908,560.2336,-296.7283,352.7479,01/07/2024,11:23:25,,01/07/2024,11:32:58,
194082,op_change,1,to_home,15,0,-29.05501,43.10379,-11.86084,-0.0004545681,58.76672,-29.107,560.2289,-334.5325,352.7878,01/07/2024,11:23:25,,01/07/2024,11:32:58,
194186,op_change,0,to_home,15,200.0063,-30.85464,44.74685,-14.77077,-0.0004545681,60.02846,-30.90869,560.3344,-334.3591,352.9809,01/07/2024,11:23:25,,01/07/2024,11:32:58,
194301,op_change,0,to_home,15,200.0025,-30.19446,43.72293,-13.85912,-0.002075501,60.13443,-30.26146,560.5488,-317.7413,362.8017,01/07/2024,11:23:25,,01/07/2024,11:32:58,
194422,op_change,0,to_home,15,200.0021,-28.54682,41.31863,-11.82545,-0.0002744643,60.49611,-28.62132,560.8444,-297.0159,375.0423,01/07/2024,11:23:25,,01/07/2024,11:32:58,
194538,op_change,0,to_home,15,200.0018,-26.86461,39.03136,-10.03586,-0.001895398,61.00141,-26.93298,561.2192,-276.8148,386.9666,01/07/2024,11:23:25,,01/07/2024,11:32:58,
194661,op_change,0,to_home,15,200.0011,-25.19792,36.90909,-8.535384,-0.0002744643,61.62896,-25.2536,561.595,-255.9415,399.2652,01/07/2024,11:23:25,,01/07/2024,11:32:58,
194781,op_change,0,to_home,15,200.001,-23.42786,34.80581,-7.218465,-0.002345657,62.40657,-23.47691,561.9799,-235.0582,411.481,01/07/2024,11:23:26,,01/07/2024,11:32:59,
194900,op_change,0,to_home,15,200.0009,-21.59871,32.8181,-6.131829,-0.0009048274,63.30688,-21.64828,562.3691,-214.1478,423.7223,01/07/2024,11:23:26,,01/07/2024,11:32:59,
195021,op_change,0,to_home,15,200.0021,-19.72664,30.95018,-5.27515,-0.0009048274,64.32222,-19.78067,562.7088,-193.3407,436.0277,01/07/2024,11:23:26,,01/07/2024,11:32:59,
195144,op_change,0,to_home,15,200.002,-17.80801,29.19953,-4.646681,-4.31E-06,65.44607,-17.86797,563.0634,-172.5299,448.3107,01/07/2024,11:23:26,,01/07/2024,11:32:59,
195264,op_change,0,to_home,15,199.989,-15.85471,27.57325,-4.246589,-0.002075501,66.66713,-15.91011,563.4473,-151.6701,460.5347,01/07/2024,11:23:26,,01/07/2024,11:32:59,
195384,op_change,0,to_home,15,200.002,-13.86685,26.08048,-4.071109,-0.0009048274,67.98097,-13.92279,563.8331,-130.817,472.8366,01/07/2024,11:23:26,,01/07/2024,11:32:59,
195511,op_change,0,to_home,15,200.001,-11.84679,24.73434,-4.120132,-0.001895398,69.37862,-11.901,564.1765,-109.2775,485.4854,01/07/2024,11:23:26,,01/07/2024,11:32:59,
195630,op_change,0,to_home,15,200.0011,-9.728669,23.49914,-4.40042,-0.001355087,70.90092,-9.784997,564.5347,-88.41702,497.7491,01/07/2024,11:23:26,,01/07/2024,11:32:59,
195751,op_change,0,to_home,15,200.0012,-7.656211,22.45907,-4.906685,-4.31E-06,72.44546,-7.712602,564.9026,-67.57214,510.0051,01/07/2024,11:23:27,,01/07/2024,11:33:00,
195864,op_change,0,to_home,15,200.0013,-5.565814,21.5822,-5.636035,-0.001625242,74.05141,-5.6223,565.2665,-46.72973,522.2491,01/07/2024,11:23:27,,01/07/2024,11:33:00,
195981,op_change,0,to_home,15,200.004,-3.672962,20.93374,-6.484207,-0.0009048274,75.54102,-3.724946,565.5961,-27.9621,533.3101,01/07/2024,11:23:27,,01/07/2024,11:33:00,
196218,op_change,1,to_T_appro_prindere,16,0,-0.484206,20.16445,-8.321897,-4.31E-06,78.16116,-0.5342678,565.9967,-4.795824,546.9814,01/07/2024,11:23:27,,01/07/2024,11:33:00,
196340,op_change,0,to_T_appro_prindere,16,250.0023,-0.4424349,20.17408,-8.30521,-4.31E-06,78.15114,-0.516301,565.8796,1.150101,543.6984,01/07/2024,11:23:27,,01/07/2024,11:33:00,
196456,op_change,0,to_T_appro_prindere,16,250.0033,1.726138,20.57827,-7.000833,-0.002525761,76.4293,1.668012,565.4625,27.58586,528.9546,01/07/2024,11:23:27,,01/07/2024,11:33:00,
196581,op_change,0,to_T_appro_prindere,16,250.0044,4.389757,21.3191,-5.709869,-0.001355087,74.38631,4.339742,565.0273,54.9344,513.6611,01/07/2024,11:23:27,,01/07/2024,11:33:00,
